id,date,port_name,fuel_type,price_usd_per_mt
562,2021-02-23,Rotterdam,VLSFO,472.03
563,2021-02-23,Rotterdam,LSMGO,602.13
564,2021-02-23,Rotterdam,IFO380,341.4
565,2021-02-23,Visakhapatnam,VLSFO,529.68
566,2021-02-23,Visakhapatnam,LSMGO,735.12
567,2021-02-23,Visakhapatnam,IFO380,377.72
568,2021-02-23,Houston,VLSFO,448.28
569,2021-02-23,Houston,LSMGO,540.0
570,2021-02-23,Houston,IFO380,318.44
571,2021-02-24,Singapore,VLSFO,495.81
572,2021-02-24,Singapore,LSMGO,646.79
573,2021-02-24,Singapore,IFO380,363.27
574,2021-02-24,Fujairah,VLSFO,486.88
575,2021-02-24,Fujairah,LSMGO,632.63
576,2021-02-24,Fujairah,IFO380,358.51
577,2021-02-24,Rotterdam,VLSFO,462.88
578,2021-02-24,Rotterdam,LSMGO,572.41
579,2021-02-24,Rotterdam,IFO380,332.76
580,2021-02-24,Visakhapatnam,VLSFO,528.22
581,2021-02-24,Visakhapatnam,LSMGO,723.38
582,2021-02-24,Visakhapatnam,IFO380,387.19
583,2021-02-24,Houston,VLSFO,463.86
584,2021-02-24,Houston,LSMGO,581.46
585,2021-02-24,Houston,IFO380,334.72
586,2021-02-25,Singapore,VLSFO,502.0
587,2021-02-25,Singapore,LSMGO,647.27
588,2021-02-25,Singapore,IFO380,366.08
589,2021-02-25,Fujairah,VLSFO,495.5
590,2021-02-25,Fujairah,LSMGO,637.27
591,2021-02-25,Fujairah,IFO380,357.68
592,2021-02-25,Rotterdam,VLSFO,467.68
593,2021-02-25,Rotterdam,LSMGO,591.38
594,2021-02-25,Rotterdam,IFO380,331.62
595,2021-02-25,Visakhapatnam,VLSFO,530.45
596,2021-02-25,Visakhapatnam,LSMGO,734.24
597,2021-02-25,Visakhapatnam,IFO380,383.48
598,2021-02-25,Houston,VLSFO,464.56
599,2021-02-25,Houston,LSMGO,571.61
600,2021-02-25,Houston,IFO380,332.75
601,2021-02-26,Singapore,VLSFO,494.22
602,2021-02-26,Singapore,LSMGO,635.83
603,2021-02-26,Singapore,IFO380,357.54
604,2021-02-26,Fujairah,VLSFO,481.0
605,2021-02-26,Fujairah,LSMGO,629.04
606,2021-02-26,Fujairah,IFO380,342.92
607,2021-02-26,Rotterdam,VLSFO,466.47
608,2021-02-26,Rotterdam,LSMGO,585.98
609,2021-02-26,Rotterdam,IFO380,338.1
610,2021-02-26,Visakhapatnam,VLSFO,533.32
611,2021-02-26,Visakhapatnam,LSMGO,734.1
612,2021-02-26,Visakhapatnam,IFO380,381.49
613,2021-02-26,Houston,VLSFO,456.19
614,2021-02-26,Houston,LSMGO,549.24
615,2021-02-26,Houston,IFO380,332.11
616,2021-03-01,Singapore,VLSFO,505.46
617,2021-03-01,Singapore,LSMGO,648.52
618,2021-03-01,Singapore,IFO380,367.19
619,2021-03-01,Fujairah,VLSFO,490.51
620,2021-03-01,Fujairah,LSMGO,637.42
621,2021-03-01,Fujairah,IFO380,350.5
622,2021-03-01,Rotterdam,VLSFO,469.96
623,2021-03-01,Rotterdam,LSMGO,589.34
624,2021-03-01,Rotterdam,IFO380,331.67
625,2021-03-01,Visakhapatnam,VLSFO,525.92
626,2021-03-01,Visakhapatnam,LSMGO,729.63
627,2021-03-01,Visakhapatnam,IFO380,382.8
628,2021-03-01,Houston,VLSFO,470.8
629,2021-03-01,Houston,LSMGO,577.63
630,2021-03-01,Houston,IFO380,335.66
631,2021-03-02,Singapore,VLSFO,503.51
632,2021-03-02,Singapore,LSMGO,653.86
633,2021-03-02,Singapore,IFO380,361.65
634,2021-03-02,Fujairah,VLSFO,484.35
635,2021-03-02,Fujairah,LSMGO,635.75
636,2021-03-02,Fujairah,IFO380,349.42
637,2021-03-02,Rotterdam,VLSFO,474.84
638,2021-03-02,Rotterdam,LSMGO,589.65
639,2021-03-02,Rotterdam,IFO380,336.02
640,2021-03-02,Visakhapatnam,VLSFO,534.5
641,2021-03-02,Visakhapatnam,LSMGO,730.38
642,2021-03-02,Visakhapatnam,IFO380,385.73
643,2021-03-02,Houston,VLSFO,469.61
644,2021-03-02,Houston,LSMGO,569.58
645,2021-03-02,Houston,IFO380,336.28
646,2021-03-03,Singapore,VLSFO,494.19
647,2021-03-03,Singapore,LSMGO,635.4
648,2021-03-03,Singapore,IFO380,358.36
649,2021-03-03,Fujairah,VLSFO,487.83
650,2021-03-03,Fujairah,LSMGO,636.79
651,2021-03-03,Fujairah,IFO380,351.45
652,2021-03-03,Rotterdam,VLSFO,467.98
653,2021-03-03,Rotterdam,LSMGO,573.5
654,2021-03-03,Rotterdam,IFO380,336.51
655,2021-03-03,Visakhapatnam,VLSFO,528.99
656,2021-03-03,Visakhapatnam,LSMGO,731.96
657,2021-03-03,Visakhapatnam,IFO380,386.29
658,2021-03-03,Houston,VLSFO,476.16
659,2021-03-03,Houston,LSMGO,587.66
660,2021-03-03,Houston,IFO380,339.36
661,2021-03-04,Singapore,VLSFO,501.76
662,2021-03-04,Singapore,LSMGO,648.78
663,2021-03-04,Singapore,IFO380,363.26
664,2021-03-04,Fujairah,VLSFO,492.32
665,2021-03-04,Fujairah,LSMGO,641.26
666,2021-03-04,Fujairah,IFO380,356.55
667,2021-03-04,Rotterdam,VLSFO,472.34
668,2021-03-04,Rotterdam,LSMGO,588.25
669,2021-03-04,Rotterdam,IFO380,342.84
670,2021-03-04,Visakhapatnam,VLSFO,531.27
671,2021-03-04,Visakhapatnam,LSMGO,731.48
672,2021-03-04,Visakhapatnam,IFO380,384.94
673,2021-03-04,Houston,VLSFO,460.98
674,2021-03-04,Houston,LSMGO,564.89
675,2021-03-04,Houston,IFO380,336.05
676,2021-03-05,Singapore,VLSFO,505.44
677,2021-03-05,Singapore,LSMGO,649.68
678,2021-03-05,Singapore,IFO380,363.06
679,2021-03-05,Fujairah,VLSFO,494.57
680,2021-03-05,Fujairah,LSMGO,641.69
681,2021-03-05,Fujairah,IFO380,355.69
682,2021-03-05,Rotterdam,VLSFO,479.41
683,2021-03-05,Rotterdam,LSMGO,601.71
684,2021-03-05,Rotterdam,IFO380,348.65
685,2021-03-05,Visakhapatnam,VLSFO,532.78
686,2021-03-05,Visakhapatnam,LSMGO,738.84
687,2021-03-05,Visakhapatnam,IFO380,381.47
688,2021-03-05,Houston,VLSFO,466.08
689,2021-03-05,Houston,LSMGO,561.95
690,2021-03-05,Houston,IFO380,331.08
691,2021-03-08,Singapore,VLSFO,502.44
692,2021-03-08,Singapore,LSMGO,651.44
693,2021-03-08,Singapore,IFO380,357.13
694,2021-03-08,Fujairah,VLSFO,492.86
695,2021-03-08,Fujairah,LSMGO,647.43
696,2021-03-08,Fujairah,IFO380,362.4
697,2021-03-08,Rotterdam,VLSFO,470.57
698,2021-03-08,Rotterdam,LSMGO,589.86
699,2021-03-08,Rotterdam,IFO380,340.4
700,2021-03-08,Visakhapatnam,VLSFO,540.19
701,2021-03-08,Visakhapatnam,LSMGO,751.86
702,2021-03-08,Visakhapatnam,IFO380,384.24
703,2021-03-08,Houston,VLSFO,464.28
704,2021-03-08,Houston,LSMGO,569.62
705,2021-03-08,Houston,IFO380,338.7
706,2021-03-09,Singapore,VLSFO,498.91
707,2021-03-09,Singapore,LSMGO,640.79
708,2021-03-09,Singapore,IFO380,359.82
709,2021-03-09,Fujairah,VLSFO,488.98
710,2021-03-09,Fujairah,LSMGO,641.73
711,2021-03-09,Fujairah,IFO380,352.21
712,2021-03-09,Rotterdam,VLSFO,470.43
713,2021-03-09,Rotterdam,LSMGO,600.37
714,2021-03-09,Rotterdam,IFO380,338.76
715,2021-03-09,Visakhapatnam,VLSFO,536.25
716,2021-03-09,Visakhapatnam,LSMGO,746.54
717,2021-03-09,Visakhapatnam,IFO380,383.9
718,2021-03-09,Houston,VLSFO,463.45
719,2021-03-09,Houston,LSMGO,577.14
720,2021-03-09,Houston,IFO380,325.07
721,2021-03-10,Singapore,VLSFO,504.73
722,2021-03-10,Singapore,LSMGO,647.89
723,2021-03-10,Singapore,IFO380,367.1
724,2021-03-10,Fujairah,VLSFO,490.5
725,2021-03-10,Fujairah,LSMGO,639.94
726,2021-03-10,Fujairah,IFO380,355.63
727,2021-03-10,Rotterdam,VLSFO,469.92
728,2021-03-10,Rotterdam,LSMGO,600.76
729,2021-03-10,Rotterdam,IFO380,341.92
730,2021-03-10,Visakhapatnam,VLSFO,532.36
731,2021-03-10,Visakhapatnam,LSMGO,733.37
732,2021-03-10,Visakhapatnam,IFO380,385.1
733,2021-03-10,Houston,VLSFO,464.22
734,2021-03-10,Houston,LSMGO,569.37
735,2021-03-10,Houston,IFO380,340.22
736,2021-03-11,Singapore,VLSFO,497.44
737,2021-03-11,Singapore,LSMGO,634.24
738,2021-03-11,Singapore,IFO380,360.49
739,2021-03-11,Fujairah,VLSFO,494.39
740,2021-03-11,Fujairah,LSMGO,649.4
741,2021-03-11,Fujairah,IFO380,352.83
742,2021-03-11,Rotterdam,VLSFO,468.69
743,2021-03-11,Rotterdam,LSMGO,603.4
744,2021-03-11,Rotterdam,IFO380,339.15
745,2021-03-11,Visakhapatnam,VLSFO,536.53
746,2021-03-11,Visakhapatnam,LSMGO,749.01
747,2021-03-11,Visakhapatnam,IFO380,380.84
748,2021-03-11,Houston,VLSFO,458.85
749,2021-03-11,Houston,LSMGO,564.52
750,2021-03-11,Houston,IFO380,331.41
751,2021-03-12,Singapore,VLSFO,501.72
752,2021-03-12,Singapore,LSMGO,658.09
753,2021-03-12,Singapore,IFO380,366.78
754,2021-03-12,Fujairah,VLSFO,491.09
755,2021-03-12,Fujairah,LSMGO,652.13
756,2021-03-12,Fujairah,IFO380,350.7
757,2021-03-12,Rotterdam,VLSFO,474.05
758,2021-03-12,Rotterdam,LSMGO,599.61
759,2021-03-12,Rotterdam,IFO380,347.35
760,2021-03-12,Visakhapatnam,VLSFO,529.36
761,2021-03-12,Visakhapatnam,LSMGO,730.34
762,2021-03-12,Visakhapatnam,IFO380,382.44
763,2021-03-12,Houston,VLSFO,468.07
764,2021-03-12,Houston,LSMGO,576.73
765,2021-03-12,Houston,IFO380,336.47
766,2021-03-15,Singapore,VLSFO,505.69
767,2021-03-15,Singapore,LSMGO,641.48
768,2021-03-15,Singapore,IFO380,370.31
769,2021-03-15,Fujairah,VLSFO,484.41
770,2021-03-15,Fujairah,LSMGO,636.85
771,2021-03-15,Fujairah,IFO380,351.31
772,2021-03-15,Rotterdam,VLSFO,484.36
773,2021-03-15,Rotterdam,LSMGO,593.06
774,2021-03-15,Rotterdam,IFO380,353.7
775,2021-03-15,Visakhapatnam,VLSFO,525.58
776,2021-03-15,Visakhapatnam,LSMGO,724.52
777,2021-03-15,Visakhapatnam,IFO380,383.42
778,2021-03-15,Houston,VLSFO,472.57
779,2021-03-15,Houston,LSMGO,578.55
780,2021-03-15,Houston,IFO380,338.42
781,2021-03-16,Singapore,VLSFO,492.53
782,2021-03-16,Singapore,LSMGO,631.28
783,2021-03-16,Singapore,IFO380,354.57
784,2021-03-16,Fujairah,VLSFO,493.62
785,2021-03-16,Fujairah,LSMGO,659.62
786,2021-03-16,Fujairah,IFO380,350.86
787,2021-03-16,Rotterdam,VLSFO,476.82
788,2021-03-16,Rotterdam,LSMGO,594.54
789,2021-03-16,Rotterdam,IFO380,333.82
790,2021-03-16,Visakhapatnam,VLSFO,534.67
791,2021-03-16,Visakhapatnam,LSMGO,747.19
792,2021-03-16,Visakhapatnam,IFO380,383.95
793,2021-03-16,Houston,VLSFO,461.09
794,2021-03-16,Houston,LSMGO,561.49
795,2021-03-16,Houston,IFO380,331.01
796,2021-03-17,Singapore,VLSFO,497.33
797,2021-03-17,Singapore,LSMGO,642.96
798,2021-03-17,Singapore,IFO380,350.28
799,2021-03-17,Fujairah,VLSFO,496.55
800,2021-03-17,Fujairah,LSMGO,667.06
801,2021-03-17,Fujairah,IFO380,354.95
802,2021-03-17,Rotterdam,VLSFO,488.38
803,2021-03-17,Rotterdam,LSMGO,605.06
804,2021-03-17,Rotterdam,IFO380,349.27
805,2021-03-17,Visakhapatnam,VLSFO,538.27
806,2021-03-17,Visakhapatnam,LSMGO,748.47
807,2021-03-17,Visakhapatnam,IFO380,384.82
808,2021-03-17,Houston,VLSFO,466.9
809,2021-03-17,Houston,LSMGO,579.74
810,2021-03-17,Houston,IFO380,335.99
811,2021-03-18,Singapore,VLSFO,505.49
812,2021-03-18,Singapore,LSMGO,640.05
813,2021-03-18,Singapore,IFO380,370.49
814,2021-03-18,Fujairah,VLSFO,492.91
815,2021-03-18,Fujairah,LSMGO,649.54
816,2021-03-18,Fujairah,IFO380,357.97
817,2021-03-18,Rotterdam,VLSFO,472.61
818,2021-03-18,Rotterdam,LSMGO,602.57
819,2021-03-18,Rotterdam,IFO380,340.24
820,2021-03-18,Visakhapatnam,VLSFO,538.83
821,2021-03-18,Visakhapatnam,LSMGO,738.15
822,2021-03-18,Visakhapatnam,IFO380,381.35
823,2021-03-18,Houston,VLSFO,462.95
824,2021-03-18,Houston,LSMGO,567.05
825,2021-03-18,Houston,IFO380,335.04
826,2021-03-19,Singapore,VLSFO,503.94
827,2021-03-19,Singapore,LSMGO,646.23
828,2021-03-19,Singapore,IFO380,363.58
829,2021-03-19,Fujairah,VLSFO,496.26
830,2021-03-19,Fujairah,LSMGO,644.45
831,2021-03-19,Fujairah,IFO380,355.84
832,2021-03-19,Rotterdam,VLSFO,476.64
833,2021-03-19,Rotterdam,LSMGO,590.15
834,2021-03-19,Rotterdam,IFO380,336.4
835,2021-03-19,Visakhapatnam,VLSFO,529.48
836,2021-03-19,Visakhapatnam,LSMGO,727.61
837,2021-03-19,Visakhapatnam,IFO380,377.19
838,2021-03-19,Houston,VLSFO,468.33
839,2021-03-19,Houston,LSMGO,577.41
840,2021-03-19,Houston,IFO380,336.94
841,2021-03-22,Singapore,VLSFO,501.92
842,2021-03-22,Singapore,LSMGO,652.36
843,2021-03-22,Singapore,IFO380,363.99
844,2021-03-22,Fujairah,VLSFO,489.3
845,2021-03-22,Fujairah,LSMGO,644.61
846,2021-03-22,Fujairah,IFO380,347.88
847,2021-03-22,Rotterdam,VLSFO,480.37
848,2021-03-22,Rotterdam,LSMGO,608.06
849,2021-03-22,Rotterdam,IFO380,343.71
850,2021-03-22,Visakhapatnam,VLSFO,537.22
851,2021-03-22,Visakhapatnam,LSMGO,752.23
852,2021-03-22,Visakhapatnam,IFO380,385.78
853,2021-03-22,Houston,VLSFO,468.1
854,2021-03-22,Houston,LSMGO,576.91
855,2021-03-22,Houston,IFO380,332.38
856,2021-03-23,Singapore,VLSFO,500.82
857,2021-03-23,Singapore,LSMGO,639.83
858,2021-03-23,Singapore,IFO380,359.67
859,2021-03-23,Fujairah,VLSFO,495.44
860,2021-03-23,Fujairah,LSMGO,640.58
861,2021-03-23,Fujairah,IFO380,353.05
862,2021-03-23,Rotterdam,VLSFO,480.39
863,2021-03-23,Rotterdam,LSMGO,609.77
864,2021-03-23,Rotterdam,IFO380,342.09
865,2021-03-23,Visakhapatnam,VLSFO,538.59
866,2021-03-23,Visakhapatnam,LSMGO,745.19
867,2021-03-23,Visakhapatnam,IFO380,377.03
868,2021-03-23,Houston,VLSFO,475.42
869,2021-03-23,Houston,LSMGO,577.84
870,2021-03-23,Houston,IFO380,348.89
871,2021-03-24,Singapore,VLSFO,502.22
872,2021-03-24,Singapore,LSMGO,648.61
873,2021-03-24,Singapore,IFO380,362.59
874,2021-03-24,Fujairah,VLSFO,496.91
875,2021-03-24,Fujairah,LSMGO,662.12
876,2021-03-24,Fujairah,IFO380,363.62
877,2021-03-24,Rotterdam,VLSFO,491.54
878,2021-03-24,Rotterdam,LSMGO,631.54
879,2021-03-24,Rotterdam,IFO380,358.82
880,2021-03-24,Visakhapatnam,VLSFO,527.67
881,2021-03-24,Visakhapatnam,LSMGO,732.02
882,2021-03-24,Visakhapatnam,IFO380,386.18
883,2021-03-24,Houston,VLSFO,470.08
884,2021-03-24,Houston,LSMGO,565.25
885,2021-03-24,Houston,IFO380,340.51
886,2021-03-25,Singapore,VLSFO,518.29
887,2021-03-25,Singapore,LSMGO,663.98
888,2021-03-25,Singapore,IFO380,381.47
889,2021-03-25,Fujairah,VLSFO,491.17
890,2021-03-25,Fujairah,LSMGO,646.27
891,2021-03-25,Fujairah,IFO380,353.06
892,2021-03-25,Rotterdam,VLSFO,474.81
893,2021-03-25,Rotterdam,LSMGO,589.44
894,2021-03-25,Rotterdam,IFO380,342.7
895,2021-03-25,Visakhapatnam,VLSFO,535.94
896,2021-03-25,Visakhapatnam,LSMGO,737.16
897,2021-03-25,Visakhapatnam,IFO380,380.21
898,2021-03-25,Houston,VLSFO,473.09
899,2021-03-25,Houston,LSMGO,580.43
900,2021-03-25,Houston,IFO380,335.69
901,2021-03-26,Singapore,VLSFO,503.93
902,2021-03-26,Singapore,LSMGO,638.82
903,2021-03-26,Singapore,IFO380,368.73
904,2021-03-26,Fujairah,VLSFO,506.12
905,2021-03-26,Fujairah,LSMGO,666.94
906,2021-03-26,Fujairah,IFO380,368.02
907,2021-03-26,Rotterdam,VLSFO,483.58
908,2021-03-26,Rotterdam,LSMGO,603.03
909,2021-03-26,Rotterdam,IFO380,353.77
910,2021-03-26,Visakhapatnam,VLSFO,528.26
911,2021-03-26,Visakhapatnam,LSMGO,735.26
912,2021-03-26,Visakhapatnam,IFO380,385.8
913,2021-03-26,Houston,VLSFO,466.98
914,2021-03-26,Houston,LSMGO,569.2
915,2021-03-26,Houston,IFO380,338.56
916,2021-03-29,Singapore,VLSFO,501.2
917,2021-03-29,Singapore,LSMGO,633.29
918,2021-03-29,Singapore,IFO380,363.86
919,2021-03-29,Fujairah,VLSFO,485.19
920,2021-03-29,Fujairah,LSMGO,632.62
921,2021-03-29,Fujairah,IFO380,349.59
922,2021-03-29,Rotterdam,VLSFO,478.26
923,2021-03-29,Rotterdam,LSMGO,598.08
924,2021-03-29,Rotterdam,IFO380,347.38
925,2021-03-29,Visakhapatnam,VLSFO,543.59
926,2021-03-29,Visakhapatnam,LSMGO,756.16
927,2021-03-29,Visakhapatnam,IFO380,392.77
928,2021-03-29,Houston,VLSFO,473.68
929,2021-03-29,Houston,LSMGO,587.53
930,2021-03-29,Houston,IFO380,338.77
931,2021-03-30,Singapore,VLSFO,512.35
932,2021-03-30,Singapore,LSMGO,660.33
933,2021-03-30,Singapore,IFO380,372.09
934,2021-03-30,Fujairah,VLSFO,499.79
935,2021-03-30,Fujairah,LSMGO,636.78
936,2021-03-30,Fujairah,IFO380,359.89
937,2021-03-30,Rotterdam,VLSFO,476.7
938,2021-03-30,Rotterdam,LSMGO,589.08
939,2021-03-30,Rotterdam,IFO380,336.76
940,2021-03-30,Visakhapatnam,VLSFO,535.1
941,2021-03-30,Visakhapatnam,LSMGO,737.52
942,2021-03-30,Visakhapatnam,IFO380,388.63
943,2021-03-30,Houston,VLSFO,475.14
944,2021-03-30,Houston,LSMGO,591.91
945,2021-03-30,Houston,IFO380,347.01
946,2021-03-31,Singapore,VLSFO,497.67
947,2021-03-31,Singapore,LSMGO,649.19
948,2021-03-31,Singapore,IFO380,365.06
949,2021-03-31,Fujairah,VLSFO,496.23
950,2021-03-31,Fujairah,LSMGO,664.58
951,2021-03-31,Fujairah,IFO380,362.18
952,2021-03-31,Rotterdam,VLSFO,476.82
953,2021-03-31,Rotterdam,LSMGO,588.99
954,2021-03-31,Rotterdam,IFO380,347.47
955,2021-03-31,Visakhapatnam,VLSFO,538.6
956,2021-03-31,Visakhapatnam,LSMGO,746.51
957,2021-03-31,Visakhapatnam,IFO380,389.01
958,2021-03-31,Houston,VLSFO,465.29
959,2021-03-31,Houston,LSMGO,565.5
960,2021-03-31,Houston,IFO380,330.38
961,2021-04-01,Singapore,VLSFO,501.3
962,2021-04-01,Singapore,LSMGO,655.31
963,2021-04-01,Singapore,IFO380,359.43
964,2021-04-01,Fujairah,VLSFO,508.75
965,2021-04-01,Fujairah,LSMGO,651.92
966,2021-04-01,Fujairah,IFO380,366.24
967,2021-04-01,Rotterdam,VLSFO,486.33
968,2021-04-01,Rotterdam,LSMGO,601.0
969,2021-04-01,Rotterdam,IFO380,346.49
970,2021-04-01,Visakhapatnam,VLSFO,537.51
971,2021-04-01,Visakhapatnam,LSMGO,734.95
972,2021-04-01,Visakhapatnam,IFO380,382.7
973,2021-04-01,Houston,VLSFO,468.48
974,2021-04-01,Houston,LSMGO,566.35
975,2021-04-01,Houston,IFO380,346.53
976,2021-04-02,Singapore,VLSFO,503.9
977,2021-04-02,Singapore,LSMGO,657.02
978,2021-04-02,Singapore,IFO380,360.14
979,2021-04-02,Fujairah,VLSFO,500.19
980,2021-04-02,Fujairah,LSMGO,655.63
981,2021-04-02,Fujairah,IFO380,357.41
982,2021-04-02,Rotterdam,VLSFO,484.57
983,2021-04-02,Rotterdam,LSMGO,603.68
984,2021-04-02,Rotterdam,IFO380,346.25
985,2021-04-02,Visakhapatnam,VLSFO,536.91
986,2021-04-02,Visakhapatnam,LSMGO,733.52
987,2021-04-02,Visakhapatnam,IFO380,384.78
988,2021-04-02,Houston,VLSFO,461.56
989,2021-04-02,Houston,LSMGO,557.02
990,2021-04-02,Houston,IFO380,333.7
991,2021-04-05,Singapore,VLSFO,512.01
992,2021-04-05,Singapore,LSMGO,650.37
993,2021-04-05,Singapore,IFO380,369.04
994,2021-04-05,Fujairah,VLSFO,499.07
995,2021-04-05,Fujairah,LSMGO,643.96
996,2021-04-05,Fujairah,IFO380,356.79
997,2021-04-05,Rotterdam,VLSFO,489.04
998,2021-04-05,Rotterdam,LSMGO,625.07
999,2021-04-05,Rotterdam,IFO380,345.49
1000,2021-04-05,Visakhapatnam,VLSFO,525.3
1001,2021-04-05,Visakhapatnam,LSMGO,737.47
1002,2021-04-05,Visakhapatnam,IFO380,373.83
1003,2021-04-05,Houston,VLSFO,478.42
1004,2021-04-05,Houston,LSMGO,583.14
1005,2021-04-05,Houston,IFO380,346.09
1006,2021-04-06,Singapore,VLSFO,511.28
1007,2021-04-06,Singapore,LSMGO,658.22
1008,2021-04-06,Singapore,IFO380,365.65
1009,2021-04-06,Fujairah,VLSFO,491.23
1010,2021-04-06,Fujairah,LSMGO,645.72
1011,2021-04-06,Fujairah,IFO380,352.8
1012,2021-04-06,Rotterdam,VLSFO,485.95
1013,2021-04-06,Rotterdam,LSMGO,614.96
1014,2021-04-06,Rotterdam,IFO380,348.22
1015,2021-04-06,Visakhapatnam,VLSFO,536.79
1016,2021-04-06,Visakhapatnam,LSMGO,744.87
1017,2021-04-06,Visakhapatnam,IFO380,381.55
1018,2021-04-06,Houston,VLSFO,477.84
1019,2021-04-06,Houston,LSMGO,598.29
1020,2021-04-06,Houston,IFO380,344.77
1021,2021-04-07,Singapore,VLSFO,509.24
1022,2021-04-07,Singapore,LSMGO,657.92
1023,2021-04-07,Singapore,IFO380,363.52
1024,2021-04-07,Fujairah,VLSFO,493.33
1025,2021-04-07,Fujairah,LSMGO,635.34
1026,2021-04-07,Fujairah,IFO380,353.05
1027,2021-04-07,Rotterdam,VLSFO,484.55
1028,2021-04-07,Rotterdam,LSMGO,593.46
1029,2021-04-07,Rotterdam,IFO380,345.98
1030,2021-04-07,Visakhapatnam,VLSFO,542.55
1031,2021-04-07,Visakhapatnam,LSMGO,744.1
1032,2021-04-07,Visakhapatnam,IFO380,392.99
1033,2021-04-07,Houston,VLSFO,470.32
1034,2021-04-07,Houston,LSMGO,574.86
1035,2021-04-07,Houston,IFO380,345.54
1036,2021-04-08,Singapore,VLSFO,516.19
1037,2021-04-08,Singapore,LSMGO,656.73
1038,2021-04-08,Singapore,IFO380,368.11
1039,2021-04-08,Fujairah,VLSFO,494.68
1040,2021-04-08,Fujairah,LSMGO,640.73
1041,2021-04-08,Fujairah,IFO380,353.44
1042,2021-04-08,Rotterdam,VLSFO,482.91
1043,2021-04-08,Rotterdam,LSMGO,598.09
1044,2021-04-08,Rotterdam,IFO380,344.42
1045,2021-04-08,Visakhapatnam,VLSFO,542.22
1046,2021-04-08,Visakhapatnam,LSMGO,750.09
1047,2021-04-08,Visakhapatnam,IFO380,385.15
1048,2021-04-08,Houston,VLSFO,472.55
1049,2021-04-08,Houston,LSMGO,577.11
1050,2021-04-08,Houston,IFO380,339.15
1051,2021-04-09,Singapore,VLSFO,507.57
1052,2021-04-09,Singapore,LSMGO,636.29
1053,2021-04-09,Singapore,IFO380,354.79
1054,2021-04-09,Fujairah,VLSFO,500.28
1055,2021-04-09,Fujairah,LSMGO,641.36
1056,2021-04-09,Fujairah,IFO380,359.99
1057,2021-04-09,Rotterdam,VLSFO,480.68
1058,2021-04-09,Rotterdam,LSMGO,613.54
1059,2021-04-09,Rotterdam,IFO380,349.63
1060,2021-04-09,Visakhapatnam,VLSFO,538.15
1061,2021-04-09,Visakhapatnam,LSMGO,744.58
1062,2021-04-09,Visakhapatnam,IFO380,390.03
1063,2021-04-09,Houston,VLSFO,463.69
1064,2021-04-09,Houston,LSMGO,565.95
1065,2021-04-09,Houston,IFO380,323.99
1066,2021-04-12,Singapore,VLSFO,511.58
1067,2021-04-12,Singapore,LSMGO,666.66
1068,2021-04-12,Singapore,IFO380,364.67
1069,2021-04-12,Fujairah,VLSFO,509.17
1070,2021-04-12,Fujairah,LSMGO,665.66
1071,2021-04-12,Fujairah,IFO380,367.6
1072,2021-04-12,Rotterdam,VLSFO,490.57
1073,2021-04-12,Rotterdam,LSMGO,616.6
1074,2021-04-12,Rotterdam,IFO380,351.35
1075,2021-04-12,Visakhapatnam,VLSFO,543.18
1076,2021-04-12,Visakhapatnam,LSMGO,755.02
1077,2021-04-12,Visakhapatnam,IFO380,388.21
1078,2021-04-12,Houston,VLSFO,464.11
1079,2021-04-12,Houston,LSMGO,559.46
1080,2021-04-12,Houston,IFO380,330.06
1081,2021-04-13,Singapore,VLSFO,512.51
1082,2021-04-13,Singapore,LSMGO,649.72
1083,2021-04-13,Singapore,IFO380,377.52
1084,2021-04-13,Fujairah,VLSFO,496.59
1085,2021-04-13,Fujairah,LSMGO,652.03
1086,2021-04-13,Fujairah,IFO380,358.95
1087,2021-04-13,Rotterdam,VLSFO,488.5
1088,2021-04-13,Rotterdam,LSMGO,607.99
1089,2021-04-13,Rotterdam,IFO380,352.45
1090,2021-04-13,Visakhapatnam,VLSFO,544.65
1091,2021-04-13,Visakhapatnam,LSMGO,741.35
1092,2021-04-13,Visakhapatnam,IFO380,388.34
1093,2021-04-13,Houston,VLSFO,479.47
1094,2021-04-13,Houston,LSMGO,584.86
1095,2021-04-13,Houston,IFO380,343.43
1096,2021-04-14,Singapore,VLSFO,512.73
1097,2021-04-14,Singapore,LSMGO,648.67
1098,2021-04-14,Singapore,IFO380,369.81
1099,2021-04-14,Fujairah,VLSFO,512.29
1100,2021-04-14,Fujairah,LSMGO,668.75
1101,2021-04-14,Fujairah,IFO380,362.54
1102,2021-04-14,Rotterdam,VLSFO,475.59
1103,2021-04-14,Rotterdam,LSMGO,594.2
1104,2021-04-14,Rotterdam,IFO380,340.62
1105,2021-04-14,Visakhapatnam,VLSFO,537.1
1106,2021-04-14,Visakhapatnam,LSMGO,743.06
1107,2021-04-14,Visakhapatnam,IFO380,386.01
1108,2021-04-14,Houston,VLSFO,476.79
1109,2021-04-14,Houston,LSMGO,573.17
1110,2021-04-14,Houston,IFO380,344.84
1111,2021-04-15,Singapore,VLSFO,512.85
1112,2021-04-15,Singapore,LSMGO,671.84
1113,2021-04-15,Singapore,IFO380,368.22
1114,2021-04-15,Fujairah,VLSFO,500.52
1115,2021-04-15,Fujairah,LSMGO,646.83
1116,2021-04-15,Fujairah,IFO380,367.87
1117,2021-04-15,Rotterdam,VLSFO,488.39
1118,2021-04-15,Rotterdam,LSMGO,602.03
